0.055410	0.352693	-0.111430	-0.011783	-0.270478	-0.078117	
0.055299	0.352681	-0.111700	-0.011862	-0.269046	-0.078281	
0.055187	0.352669	-0.111969	-0.011940	-0.267609	-0.078443	
0.055075	0.352657	-0.112235	-0.012019	-0.266167	-0.078603	
0.054962	0.352645	-0.112501	-0.012097	-0.264719	-0.078763	
0.054850	0.352633	-0.112765	-0.012176	-0.263267	-0.078921	
0.054737	0.352621	-0.113027	-0.012255	-0.261809	-0.079078	
0.054624	0.352609	-0.113288	-0.012334	-0.260347	-0.079234	
0.054510	0.352596	-0.113548	-0.012414	-0.258879	-0.079388	
0.054397	0.352584	-0.113806	-0.012493	-0.257406	-0.079541	
0.054283	0.352571	-0.114063	-0.012573	-0.255929	-0.079693	
0.054168	0.352559	-0.114318	-0.012652	-0.254446	-0.079843	
0.054054	0.352546	-0.114572	-0.012732	-0.252959	-0.079992	
0.053939	0.352533	-0.114824	-0.012812	-0.251466	-0.080140	
0.053824	0.352520	-0.115075	-0.012893	-0.249968	-0.080287	
0.053709	0.352507	-0.115324	-0.012973	-0.248466	-0.080432	
0.053594	0.352494	-0.115572	-0.013053	-0.246958	-0.080576	
0.053478	0.352481	-0.115818	-0.013134	-0.245446	-0.080719	
0.053362	0.352468	-0.116063	-0.013215	-0.243929	-0.080860	
0.053246	0.352455	-0.116306	-0.013296	-0.242407	-0.081000	
0.053130	0.352441	-0.116547	-0.013377	-0.240880	-0.081139	
0.053013	0.352428	-0.116787	-0.013458	-0.239348	-0.081276	
0.052896	0.352415	-0.117026	-0.013539	-0.237811	-0.081413	
0.052779	0.352401	-0.117263	-0.013621	-0.236269	-0.081548	
0.052661	0.352387	-0.117499	-0.013703	-0.234723	-0.081681	
0.052544	0.352374	-0.117733	-0.013784	-0.233172	-0.081813	
0.052426	0.352360	-0.117965	-0.013866	-0.231616	-0.081945	
0.052308	0.352346	-0.118196	-0.013948	-0.230055	-0.082074	
0.052190	0.352332	-0.118425	-0.014030	-0.228490	-0.082203	
0.052071	0.352318	-0.118653	-0.014113	-0.226919	-0.082330	
0.051952	0.352304	-0.118879	-0.014195	-0.225344	-0.082456	
0.051833	0.352289	-0.119103	-0.014277	-0.223765	-0.082580	
0.051714	0.352275	-0.119326	-0.014360	-0.222180	-0.082703	
0.051595	0.352261	-0.119548	-0.014443	-0.220591	-0.082825	
0.051475	0.352246	-0.119768	-0.014526	-0.218997	-0.082946	
0.051355	0.352232	-0.119986	-0.014609	-0.217399	-0.083065	
0.051235	0.352217	-0.120202	-0.014692	-0.215795	-0.083183	
0.051115	0.352202	-0.120417	-0.014775	-0.214188	-0.083300	
0.050994	0.352187	-0.120631	-0.014859	-0.212575	-0.083415	
0.050873	0.352173	-0.120843	-0.014942	-0.210958	-0.083529	
0.050752	0.352158	-0.121053	-0.015026	-0.209336	-0.083642	
0.050631	0.352142	-0.121261	-0.015109	-0.207710	-0.083753	
0.050510	0.352127	-0.121468	-0.015193	-0.206079	-0.083863	
0.050388	0.352112	-0.121673	-0.015277	-0.204444	-0.083972	
0.050267	0.352097	-0.121877	-0.015361	-0.202804	-0.084080	
0.050145	0.352081	-0.122079	-0.015445	-0.201160	-0.084186	
0.050022	0.352066	-0.122279	-0.015529	-0.199511	-0.084291	
0.049900	0.352050	-0.122478	-0.015614	-0.197857	-0.084394	
0.049777	0.352035	-0.122675	-0.015698	-0.196200	-0.084497	
0.049655	0.352019	-0.122870	-0.015783	-0.194537	-0.084598	
0.049532	0.352003	-0.123064	-0.015867	-0.192870	-0.084697	
0.049409	0.351987	-0.123256	-0.015952	-0.191199	-0.084796	
0.049285	0.351971	-0.123446	-0.016037	-0.189523	-0.084893	
0.049162	0.351955	-0.123635	-0.016122	-0.187843	-0.084988	
0.049038	0.351939	-0.123822	-0.016207	-0.186159	-0.085083	
0.048914	0.351923	-0.124007	-0.016292	-0.184470	-0.085176	
0.048790	0.351906	-0.124191	-0.016377	-0.182777	-0.085268	
0.048666	0.351890	-0.124373	-0.016463	-0.181079	-0.085358	
0.048541	0.351873	-0.124553	-0.016548	-0.179377	-0.085447	
0.048417	0.351857	-0.124732	-0.016634	-0.177671	-0.085535	
0.048292	0.351840	-0.124909	-0.016719	-0.175960	-0.085622	
0.048167	0.351823	-0.125084	-0.016805	-0.174246	-0.085707	
0.048042	0.351807	-0.125257	-0.016890	-0.172527	-0.085791	
0.047916	0.351790	-0.125429	-0.016976	-0.170803	-0.085874	
0.047791	0.351773	-0.125599	-0.017062	-0.169076	-0.085955	
0.047665	0.351755	-0.125767	-0.017148	-0.167344	-0.086035	
0.047539	0.351738	-0.125933	-0.017234	-0.165608	-0.086114	
0.047413	0.351721	-0.126098	-0.017320	-0.163867	-0.086191	
0.047287	0.351704	-0.126261	-0.017407	-0.162123	-0.086267	
0.047161	0.351686	-0.126422	-0.017493	-0.160375	-0.086342	
0.047034	0.351669	-0.126582	-0.017579	-0.158622	-0.086415	
0.046907	0.351651	-0.126740	-0.017666	-0.156865	-0.086487	
0.046781	0.351633	-0.126896	-0.017752	-0.155104	-0.086558	
0.046654	0.351616	-0.127050	-0.017839	-0.153339	-0.086628	
0.046527	0.351598	-0.127202	-0.017926	-0.151570	-0.086696	
0.046399	0.351580	-0.127353	-0.018012	-0.149796	-0.086763	
0.046272	0.351562	-0.127502	-0.018099	-0.148019	-0.086828	
0.046144	0.351543	-0.127649	-0.018186	-0.146238	-0.086892	
0.046017	0.351525	-0.127794	-0.018273	-0.144452	-0.086955	
0.045889	0.351507	-0.127938	-0.018360	-0.142663	-0.087017	
0.045761	0.351489	-0.128080	-0.018447	-0.140870	-0.087077	
0.045633	0.351470	-0.128220	-0.018534	-0.139072	-0.087136	
0.045504	0.351451	-0.128358	-0.018621	-0.137271	-0.087194	
0.045376	0.351433	-0.128494	-0.018708	-0.135466	-0.087250	
